ensembl_id,ensembl_base_id,gene_symbol,gene_description
ENSG00000259448.3,ENSG00000259448,LINC02352,NA
ENSG00000259456.4,ENSG00000259456,ADNP-AS1,NA
ENSG00000259459.6,ENSG00000259459,LINC02568,NA
ENSG00000259462.3,ENSG00000259462,CPEB1-AS1,NA
ENSG00000259470.2,ENSG00000259470,KRT8P9,NA
ENSG00000259471.1,ENSG00000259471,LINC01169,NA
ENSG00000259475.1,ENSG00000259475,AC036108.1,NA
ENSG00000259476.1,ENSG00000259476,AC018904.2,NA
ENSG00000259479.6,ENSG00000259479,SORD2P,NA
ENSG00000259485.2,ENSG00000259485,LINC02253,NA
ENSG00000259488.2,ENSG00000259488,AC023355.1,NA
ENSG00000259490.2,ENSG00000259490,IGHV3OR15-7,NA
ENSG00000259494.2,ENSG00000259494,MRPL46,NA
ENSG00000259495.3,ENSG00000259495,AC016705.2,NA
ENSG00000259498.1,ENSG00000259498,TPM1-AS,NA
ENSG00000259500.1,ENSG00000259500,KRT8P24,NA
ENSG00000259502.1,ENSG00000259502,AL132640.1,NA
ENSG00000259504.2,ENSG00000259504,AC026992.1,NA
ENSG00000259515.1,ENSG00000259515,AL117209.1,NA
ENSG00000259516.2,ENSG00000259516,ANP32AP1,NA
ENSG00000259520.6,ENSG00000259520,AC051619.4,NA
ENSG00000259523.1,ENSG00000259523,AC022613.2,NA
ENSG00000259529.2,ENSG00000259529,AL136295.5,NA
ENSG00000259531.2,ENSG00000259531,AC022306.1,NA
ENSG00000259534.1,ENSG00000259534,AC087477.4,NA
ENSG00000259536.5,ENSG00000259536,AC091045.1,NA
ENSG00000259542.5,ENSG00000259542,AC087477.5,NA
ENSG00000259553.6,ENSG00000259553,AC140725.1,NA
ENSG00000259556.2,ENSG00000259556,AC090971.3,NA
ENSG00000259561.1,ENSG00000259561,AC079075.1,NA
ENSG00000259562.2,ENSG00000259562,AC090607.2,NA
ENSG00000259563.1,ENSG00000259563,AC025430.1,NA
ENSG00000259565.2,ENSG00000259565,KRT8P23,NA
ENSG00000259570.1,ENSG00000259570,AC243562.1,NA
ENSG00000259577.2,ENSG00000259577,CERNA1,NA
ENSG00000259579.1,ENSG00000259579,AC087762.1,NA
ENSG00000259583.3,ENSG00000259583,AC015712.2,NA
ENSG00000259590.1,ENSG00000259590,LINC02244,NA
ENSG00000259591.2,ENSG00000259591,AC022898.1,NA
ENSG00000259592.1,ENSG00000259592,PRELID1P4,NA
ENSG00000259595.1,ENSG00000259595,AC025043.1,NA
ENSG00000259605.3,ENSG00000259605,AC074212.1,NA
ENSG00000259612.1,ENSG00000259612,EEF1A1P22,NA
ENSG00000259614.2,ENSG00000259614,TUBAP12,NA
ENSG00000259630.2,ENSG00000259630,FABP5P9,NA
ENSG00000259631.1,ENSG00000259631,AC104316.2,NA
ENSG00000259635.1,ENSG00000259635,AC100830.1,NA
ENSG00000259642.2,ENSG00000259642,ST20-AS1,NA
ENSG00000259644.1,ENSG00000259644,AC022613.3,NA
ENSG00000259645.1,ENSG00000259645,AC027237.4,NA
ENSG00000259647.1,ENSG00000259647,AC111152.2,NA
ENSG00000259648.1,ENSG00000259648,AL132640.2,NA
ENSG00000259654.1,ENSG00000259654,AC115102.1,NA
ENSG00000259657.1,ENSG00000259657,PIGHP1,NA
ENSG00000259658.5,ENSG00000259658,AC027559.1,NA
ENSG00000259659.1,ENSG00000259659,AC009996.1,NA
ENSG00000259660.2,ENSG00000259660,DNM1P47,NA
ENSG00000259663.2,ENSG00000259663,AC010478.1,NA
ENSG00000259665.1,ENSG00000259665,AC021231.3,NA
ENSG00000259668.6,ENSG00000259668,AC066613.1,NA
ENSG00000259673.6,ENSG00000259673,IQCH-AS1,NA
ENSG00000259674.1,ENSG00000259674,AC092868.1,NA
ENSG00000259677.1,ENSG00000259677,AC027176.2,NA
ENSG00000259680.5,ENSG00000259680,AC136428.1,NA
ENSG00000259683.1,ENSG00000259683,AC243562.2,NA
ENSG00000259687.2,ENSG00000259687,LINC01220,NA
ENSG00000259692.6,ENSG00000259692,AC104041.1,NA
ENSG00000259699.2,ENSG00000259699,HMGB1P8,NA
ENSG00000259702.3,ENSG00000259702,AC024337.1,NA
ENSG00000259704.2,ENSG00000259704,AC124248.1,NA
ENSG00000259705.1,ENSG00000259705,AC084757.3,NA
ENSG00000259706.1,ENSG00000259706,HSP90B2P,NA
ENSG00000259710.1,ENSG00000259710,NUTF2P6,NA
ENSG00000259711.1,ENSG00000259711,AC106738.1,NA
ENSG00000259712.1,ENSG00000259712,AC023906.5,NA
ENSG00000259717.1,ENSG00000259717,LINC00677,NA
ENSG00000259719.6,ENSG00000259719,LINC02284,NA
ENSG00000259723.1,ENSG00000259723,AL354993.2,NA
ENSG00000259725.1,ENSG00000259725,AC106738.2,NA
ENSG00000259727.1,ENSG00000259727,AC103740.2,NA
ENSG00000259728.5,ENSG00000259728,LINC00933,NA
ENSG00000259732.1,ENSG00000259732,AC092757.2,NA
ENSG00000259736.1,ENSG00000259736,CRTC3-AS1,NA
ENSG00000259744.1,ENSG00000259744,AC009269.4,NA
ENSG00000259746.1,ENSG00000259746,HSPE1P3,NA
ENSG00000259754.2,ENSG00000259754,AC092078.2,NA
ENSG00000259760.1,ENSG00000259760,AC015660.2,NA
ENSG00000259763.2,ENSG00000259763,LINC02157,NA
ENSG00000259767.1,ENSG00000259767,AC022558.1,NA
ENSG00000259768.6,ENSG00000259768,AC004943.2,NA
ENSG00000259771.1,ENSG00000259771,AC092756.1,NA
ENSG00000259772.6,ENSG00000259772,AC012236.1,NA
ENSG00000259774.1,ENSG00000259774,AC243562.3,NA
ENSG00000259775.1,ENSG00000259775,AL138976.2,NA
ENSG00000259781.1,ENSG00000259781,HMGB1P6,NA
ENSG00000259782.2,ENSG00000259782,AC008915.1,NA
ENSG00000259790.1,ENSG00000259790,ANP32BP1,NA
ENSG00000259791.1,ENSG00000259791,AC092325.1,NA
ENSG00000259792.1,ENSG00000259792,AC104758.1,NA
ENSG00000259797.1,ENSG00000259797,AC020978.1,NA
ENSG00000259798.1,ENSG00000259798,AC138625.1,NA
ENSG00000259802.1,ENSG00000259802,AC012640.2,NA
ENSG00000259803.7,ENSG00000259803,SLC22A31,NA
ENSG00000259804.1,ENSG00000259804,AC027682.1,NA
ENSG00000259805.1,ENSG00000259805,AC022558.2,NA
ENSG00000259807.2,ENSG00000259807,AC009093.1,NA
ENSG00000259810.2,ENSG00000259810,AC002519.1,NA
ENSG00000259818.1,ENSG00000259818,AL606760.3,NA
ENSG00000259820.1,ENSG00000259820,AC083843.2,NA
ENSG00000259823.6,ENSG00000259823,LYPD8,NA
ENSG00000259826.1,ENSG00000259826,AC072061.1,NA
ENSG00000259828.1,ENSG00000259828,AL355596.1,NA
ENSG00000259831.1,ENSG00000259831,LINC00567,NA
ENSG00000259834.1,ENSG00000259834,AL365361.1,NA
ENSG00000259840.1,ENSG00000259840,Z97653.1,NA
ENSG00000259845.1,ENSG00000259845,HERC2P10,NA
ENSG00000259848.9,ENSG00000259848,AC097374.1,NA
ENSG00000259856.1,ENSG00000259856,RAB43P1,NA
ENSG00000259863.1,ENSG00000259863,SH3RF3-AS1,NA
ENSG00000259865.1,ENSG00000259865,AL390728.6,NA
ENSG00000259867.6,ENSG00000259867,AC105411.1,NA
ENSG00000259868.3,ENSG00000259868,AL163952.1,NA
ENSG00000259869.2,ENSG00000259869,AL022344.1,NA
ENSG00000259876.1,ENSG00000259876,AC010333.1,NA
ENSG00000259877.2,ENSG00000259877,AC009113.1,NA
ENSG00000259881.1,ENSG00000259881,AC092384.2,NA
ENSG00000259883.2,ENSG00000259883,EHD4-AS1,NA
ENSG00000259884.1,ENSG00000259884,NR4A1AS,NA
ENSG00000259887.1,ENSG00000259887,FIGNL2-DT,NA
ENSG00000259891.1,ENSG00000259891,AC107375.1,NA
ENSG00000259895.1,ENSG00000259895,AC106820.2,NA
ENSG00000259899.1,ENSG00000259899,AC010333.2,NA
ENSG00000259904.1,ENSG00000259904,ACTG1P15,NA
ENSG00000259905.7,ENSG00000259905,PWRN1,NA
ENSG00000259907.1,ENSG00000259907,AC004817.2,NA
ENSG00000259910.1,ENSG00000259910,AC120498.1,NA
ENSG00000259915.2,ENSG00000259915,AC017071.1,NA
ENSG00000259916.1,ENSG00000259916,AL845331.1,NA
ENSG00000259917.1,ENSG00000259917,HNRNPLP2,NA
ENSG00000259918.1,ENSG00000259918,NDUFA5P11,NA
ENSG00000259920.1,ENSG00000259920,AC007938.1,NA
ENSG00000259921.1,ENSG00000259921,AC022819.1,NA
ENSG00000259924.1,ENSG00000259924,AC011939.1,NA
ENSG00000259925.1,ENSG00000259925,AC130456.2,NA
ENSG00000259933.6,ENSG00000259933,AC009065.2,NA
ENSG00000259937.2,ENSG00000259937,AC023158.1,NA
ENSG00000259940.2,ENSG00000259940,AC109449.1,NA
ENSG00000259943.1,ENSG00000259943,AL050341.2,NA
ENSG00000259953.2,ENSG00000259953,AL138756.1,NA
ENSG00000259954.1,ENSG00000259954,IL21R-AS1,NA
ENSG00000259956.2,ENSG00000259956,RBM15B,NA
ENSG00000259959.1,ENSG00000259959,AC107068.1,NA
ENSG00000259969.1,ENSG00000259969,AL049838.1,NA
ENSG00000259972.3,ENSG00000259972,AC009120.2,NA
ENSG00000259982.1,ENSG00000259982,CDC37P1,NA
ENSG00000259984.1,ENSG00000259984,AL928711.1,NA
ENSG00000259985.1,ENSG00000259985,AC017100.1,NA
ENSG00000259993.1,ENSG00000259993,AC135731.1,NA
ENSG00000259994.1,ENSG00000259994,AL353796.1,NA
ENSG00000260000.2,ENSG00000260000,AL133338.1,NA
ENSG00000260001.6,ENSG00000260001,TGFBR3L,NA
ENSG00000260005.6,ENSG00000260005,AC027601.1,NA
ENSG00000260007.3,ENSG00000260007,AC107871.1,NA
ENSG00000260011.2,ENSG00000260011,AC132938.1,NA
ENSG00000260018.1,ENSG00000260018,AC040169.1,NA
ENSG00000260022.1,ENSG00000260022,AL031716.1,NA
ENSG00000260025.1,ENSG00000260025,CRIM1-DT,NA
ENSG00000260027.5,ENSG00000260027,HOXB7,NA
ENSG00000260032.2,ENSG00000260032,NORAD,NA
ENSG00000260034.1,ENSG00000260034,LCMT1-AS2,NA
ENSG00000260037.5,ENSG00000260037,AC104938.1,NA
ENSG00000260038.1,ENSG00000260038,AC009090.1,NA
ENSG00000260042.1,ENSG00000260042,AC025810.1,NA
ENSG00000260046.1,ENSG00000260046,AL162632.3,NA
ENSG00000260051.1,ENSG00000260051,AL031600.1,NA
ENSG00000260052.1,ENSG00000260052,AC023813.3,NA
ENSG00000260057.6,ENSG00000260057,LINC01571,NA
ENSG00000260060.1,ENSG00000260060,AC009088.1,NA
ENSG00000260063.1,ENSG00000260063,AL512408.1,NA
ENSG00000260071.2,ENSG00000260071,AC012178.1,NA
ENSG00000260075.1,ENSG00000260075,NSFP1,NA
ENSG00000260077.1,ENSG00000260077,AC104794.3,NA
ENSG00000260078.3,ENSG00000260078,AC007342.3,NA
ENSG00000260081.2,ENSG00000260081,AF274858.1,NA
ENSG00000260082.1,ENSG00000260082,AC106886.1,NA
ENSG00000260083.2,ENSG00000260083,MIR762HG,NA
ENSG00000260084.1,ENSG00000260084,AC126773.3,NA
ENSG00000260086.3,ENSG00000260086,AC007611.1,NA
ENSG00000260088.1,ENSG00000260088,DDX59-AS1,NA
ENSG00000260093.1,ENSG00000260093,AC034111.1,NA
ENSG00000260095.1,ENSG00000260095,AC106820.3,NA
ENSG00000260097.3,ENSG00000260097,SPDYE6,NA
ENSG00000260101.1,ENSG00000260101,AC008074.2,NA
ENSG00000260105.6,ENSG00000260105,AOC4P,NA
ENSG00000260113.3,ENSG00000260113,AC093249.1,NA
ENSG00000260115.1,ENSG00000260115,AC012174.1,NA
ENSG00000260118.1,ENSG00000260118,AL157700.1,NA
ENSG00000260120.2,ENSG00000260120,AC104066.3,NA
ENSG00000260121.1,ENSG00000260121,AC138028.4,NA
ENSG00000260123.2,ENSG00000260123,AC013565.1,NA
ENSG00000260128.6,ENSG00000260128,ULK4P2,NA
ENSG00000260132.1,ENSG00000260132,AL032819.1,NA
ENSG00000260135.7,ENSG00000260135,MMP2-AS1,NA
ENSG00000260136.6,ENSG00000260136,AC008915.2,NA
ENSG00000260139.6,ENSG00000260139,CSPG4P13,NA
ENSG00000260144.1,ENSG00000260144,AC100827.2,NA
ENSG00000260151.1,ENSG00000260151,LINC02673,NA
ENSG00000260159.1,ENSG00000260159,AC091304.2,NA
ENSG00000260160.1,ENSG00000260160,AC011468.1,NA
ENSG00000260163.1,ENSG00000260163,AC012508.1,NA
ENSG00000260167.1,ENSG00000260167,AC093249.2,NA
ENSG00000260173.1,ENSG00000260173,AC020779.2,NA
ENSG00000260174.1,ENSG00000260174,SYNGR2P1,NA
ENSG00000260176.1,ENSG00000260176,AC141586.2,NA
ENSG00000260179.1,ENSG00000260179,AL162741.1,NA
ENSG00000260182.1,ENSG00000260182,AC120498.2,NA
ENSG00000260183.1,ENSG00000260183,AC108097.1,NA
ENSG00000260190.1,ENSG00000260190,AL807752.5,NA
ENSG00000260192.3,ENSG00000260192,LINC02240,NA
ENSG00000260193.1,ENSG00000260193,LINC02846,NA
ENSG00000260196.1,ENSG00000260196,AC124798.1,NA
ENSG00000260197.1,ENSG00000260197,AC010889.1,NA
ENSG00000260201.2,ENSG00000260201,AC141273.1,NA
ENSG00000260211.2,ENSG00000260211,AC139426.1,NA
ENSG00000260219.2,ENSG00000260219,CD2BP2-DT,NA
ENSG00000260220.7,ENSG00000260220,CCDC187,NA
ENSG00000260228.6,ENSG00000260228,AC009119.1,NA
ENSG00000260230.5,ENSG00000260230,FRRS1L,NA
ENSG00000260231.2,ENSG00000260231,KDM7A-DT,NA
ENSG00000260233.3,ENSG00000260233,ZNRD2-AS1,NA
ENSG00000260236.1,ENSG00000260236,AC099778.1,NA
ENSG00000260252.1,ENSG00000260252,AC009087.1,NA
ENSG00000260257.2,ENSG00000260257,AL035071.1,NA
ENSG00000260259.1,ENSG00000260259,LINC02166,NA
ENSG00000260260.1,ENSG00000260260,SNHG19,NA
ENSG00000260261.2,ENSG00000260261,AC124944.2,NA
ENSG00000260265.1,ENSG00000260265,LINC02562,NA
ENSG00000260266.1,ENSG00000260266,PPIAP46,NA
ENSG00000260267.1,ENSG00000260267,AC026471.1,NA
ENSG00000260269.5,ENSG00000260269,AC105036.3,NA
ENSG00000260273.1,ENSG00000260273,AL359711.2,NA
ENSG00000260274.1,ENSG00000260274,AC068338.2,NA
ENSG00000260276.2,ENSG00000260276,AC022167.2,NA
ENSG00000260277.2,ENSG00000260277,AC009019.1,NA
ENSG00000260279.4,ENSG00000260279,AC137932.1,NA
ENSG00000260281.6,ENSG00000260281,ITFG1-AS1,NA
ENSG00000260284.1,ENSG00000260284,TPSP2,NA
ENSG00000260285.1,ENSG00000260285,AL133367.1,NA
ENSG00000260288.4,ENSG00000260288,AC019294.2,NA
ENSG00000260290.2,ENSG00000260290,AC092115.1,NA
ENSG00000260293.2,ENSG00000260293,AC106820.4,NA
ENSG00000260296.1,ENSG00000260296,AC095057.3,NA
ENSG00000260302.3,ENSG00000260302,LINC01882,NA
ENSG00000260306.1,ENSG00000260306,AC092375.2,NA
ENSG00000260314.3,ENSG00000260314,MRC1,NA
ENSG00000260316.2,ENSG00000260316,AL008727.1,NA
ENSG00000260317.1,ENSG00000260317,AC009812.4,NA
ENSG00000260318.1,ENSG00000260318,COX6CP1,NA
ENSG00000260325.2,ENSG00000260325,HSPB9,NA
ENSG00000260328.1,ENSG00000260328,AC104024.2,NA
ENSG00000260329.1,ENSG00000260329,AC007541.1,NA
ENSG00000260331.1,ENSG00000260331,AC079148.1,NA
ENSG00000260337.4,ENSG00000260337,AC091544.4,NA
ENSG00000260338.2,ENSG00000260338,LINC01570,NA
ENSG00000260339.1,ENSG00000260339,HEXA-AS1,NA
ENSG00000260345.1,ENSG00000260345,AC009052.1,NA
ENSG00000260351.1,ENSG00000260351,AC024270.1,NA
ENSG00000260352.1,ENSG00000260352,AC092287.1,NA
ENSG00000260360.1,ENSG00000260360,AL353708.1,NA
ENSG00000260361.1,ENSG00000260361,AC106028.3,NA
ENSG00000260366.1,ENSG00000260366,AC026803.1,NA
ENSG00000260367.2,ENSG00000260367,AC109460.1,NA
ENSG00000260368.1,ENSG00000260368,AC027373.1,NA
ENSG00000260369.2,ENSG00000260369,AC120024.1,NA
ENSG00000260372.7,ENSG00000260372,AQP4-AS1,NA
ENSG00000260377.1,ENSG00000260377,AC083801.2,NA
ENSG00000260386.6,ENSG00000260386,LDC1P,NA
ENSG00000260388.2,ENSG00000260388,LINC00562,NA
ENSG00000260394.2,ENSG00000260394,LINC02867,NA
ENSG00000260398.1,ENSG00000260398,AC068700.1,NA
ENSG00000260400.1,ENSG00000260400,AL513534.2,NA
ENSG00000260403.1,ENSG00000260403,AC120498.3,NA
ENSG00000260404.3,ENSG00000260404,AC110079.1,NA
ENSG00000260409.1,ENSG00000260409,AC012414.4,NA
ENSG00000260412.1,ENSG00000260412,AL353746.1,NA
ENSG00000260417.1,ENSG00000260417,AC092127.1,NA
ENSG00000260418.1,ENSG00000260418,AL023284.4,NA
ENSG00000260420.3,ENSG00000260420,LINC02182,NA
ENSG00000260423.2,ENSG00000260423,LINC02367,NA
ENSG00000260425.1,ENSG00000260425,AL031709.1,NA
ENSG00000260428.3,ENSG00000260428,SCX,NA
ENSG00000260430.2,ENSG00000260430,AC099518.1,NA
ENSG00000260439.1,ENSG00000260439,LMF1-AS1,NA
ENSG00000260442.5,ENSG00000260442,ATP2A1-AS1,NA
ENSG00000260448.6,ENSG00000260448,LCMT1-AS1,NA
ENSG00000260455.2,ENSG00000260455,NBAT1,NA
ENSG00000260456.7,ENSG00000260456,C16orf95,NA
ENSG00000260457.2,ENSG00000260457,AC027458.1,NA
ENSG00000260459.2,ENSG00000260459,FTLP14,NA
ENSG00000260461.1,ENSG00000260461,AL133355.1,NA
ENSG00000260464.1,ENSG00000260464,AL049796.1,NA
ENSG00000260467.1,ENSG00000260467,AC018552.2,NA
ENSG00000260469.3,ENSG00000260469,INSYN1-AS1,NA
ENSG00000260470.1,ENSG00000260470,AC023794.5,NA
ENSG00000260473.2,ENSG00000260473,AC068987.2,NA
ENSG00000260475.1,ENSG00000260475,AL353719.1,NA
ENSG00000260487.1,ENSG00000260487,AC116348.1,NA
ENSG00000260488.1,ENSG00000260488,AC007216.1,NA
ENSG00000260490.2,ENSG00000260490,MYL12BP1,NA
ENSG00000260492.3,ENSG00000260492,CISTR,NA
ENSG00000260493.1,ENSG00000260493,AC011773.4,NA
ENSG00000260494.1,ENSG00000260494,AC002310.3,NA
ENSG00000260495.1,ENSG00000260495,AC009148.1,NA
ENSG00000260500.1,ENSG00000260500,AC010336.2,NA
ENSG00000260509.2,ENSG00000260509,AL590787.1,NA
ENSG00000260510.1,ENSG00000260510,AC004381.1,NA
ENSG00000260517.3,ENSG00000260517,AC009093.2,NA
ENSG00000260518.2,ENSG00000260518,BMS1P8,NA
ENSG00000260526.1,ENSG00000260526,AC109347.1,NA
ENSG00000260528.5,ENSG00000260528,FAM157C,NA
ENSG00000260532.1,ENSG00000260532,AL031598.1,NA
ENSG00000260536.1,ENSG00000260536,AL035071.2,NA
ENSG00000260541.1,ENSG00000260541,AL031722.1,NA
ENSG00000260542.1,ENSG00000260542,AL499627.1,NA
ENSG00000260549.2,ENSG00000260549,MT1L,NA
ENSG00000260552.1,ENSG00000260552,AC023043.1,NA
ENSG00000260555.1,ENSG00000260555,AC092681.2,NA
ENSG00000260563.3,ENSG00000260563,AC132872.1,NA
ENSG00000260565.7,ENSG00000260565,ERVK13-1,NA
ENSG00000260572.1,ENSG00000260572,AC069224.1,NA
ENSG00000260577.2,ENSG00000260577,AC126773.4,NA
ENSG00000260578.1,ENSG00000260578,AC110597.1,NA
ENSG00000260581.1,ENSG00000260581,AC011374.1,NA
ENSG00000260583.1,ENSG00000260583,AP000223.1,NA
ENSG00000260585.1,ENSG00000260585,AL359851.1,NA
ENSG00000260588.1,ENSG00000260588,AC027702.1,NA
ENSG00000260589.1,ENSG00000260589,STAM-AS1,NA
ENSG00000260593.1,ENSG00000260593,AC009097.2,NA
ENSG00000260597.1,ENSG00000260597,AC012531.1,NA
ENSG00000260599.1,ENSG00000260599,AC011467.1,NA
ENSG00000260604.2,ENSG00000260604,AL590004.3,NA
ENSG00000260608.1,ENSG00000260608,AC024270.3,NA
ENSG00000260615.1,ENSG00000260615,RPL23AP97,NA
ENSG00000260618.1,ENSG00000260618,AC025917.1,NA
ENSG00000260619.1,ENSG00000260619,AC068870.1,NA
ENSG00000260625.3,ENSG00000260625,AC026471.2,NA
ENSG00000260628.5,ENSG00000260628,AC142381.3,NA
ENSG00000260630.7,ENSG00000260630,SNAI3-AS1,NA
ENSG00000260633.1,ENSG00000260633,AC010207.1,NA
ENSG00000260634.1,ENSG00000260634,AC012508.2,NA
ENSG00000260635.1,ENSG00000260635,AC092338.1,NA
ENSG00000260641.1,ENSG00000260641,AC114811.2,NA
ENSG00000260643.2,ENSG00000260643,AC092718.3,NA
ENSG00000260645.2,ENSG00000260645,AL359715.2,NA
ENSG00000260646.1,ENSG00000260646,AL031705.1,NA
ENSG00000260647.1,ENSG00000260647,AC127537.1,NA
ENSG00000260651.1,ENSG00000260651,AF213884.3,NA
ENSG00000260653.6,ENSG00000260653,AC237221.1,NA
ENSG00000260657.2,ENSG00000260657,AC107871.2,NA
ENSG00000260658.6,ENSG00000260658,AC138305.1,NA
ENSG00000260661.1,ENSG00000260661,AC116903.2,NA
ENSG00000260668.1,ENSG00000260668,AC093536.1,NA
ENSG00000260669.2,ENSG00000260669,AL096870.2,NA
ENSG00000260671.2,ENSG00000260671,AC010536.2,NA
ENSG00000260678.1,ENSG00000260678,AC093249.3,NA
ENSG00000260685.1,ENSG00000260685,AC027104.1,NA
ENSG00000260691.6,ENSG00000260691,ANKRD20A1,NA
ENSG00000260693.1,ENSG00000260693,AC026150.1,NA
ENSG00000260698.1,ENSG00000260698,AL591848.2,NA
ENSG00000260701.2,ENSG00000260701,AC025284.1,NA
ENSG00000260704.1,ENSG00000260704,LINC00543,NA
ENSG00000260708.1,ENSG00000260708,AL118516.1,NA
ENSG00000260710.1,ENSG00000260710,AC120498.4,NA
ENSG00000260711.2,ENSG00000260711,AL121839.2,NA
ENSG00000260714.1,ENSG00000260714,AC133552.1,NA
ENSG00000260719.1,ENSG00000260719,AC009133.3,NA
ENSG00000260729.1,ENSG00000260729,AC009690.1,NA
ENSG00000260733.1,ENSG00000260733,AC046158.1,NA
ENSG00000260735.2,ENSG00000260735,AC139256.1,NA
ENSG00000260742.1,ENSG00000260742,AC009962.1,NA
ENSG00000260743.1,ENSG00000260743,AC007823.1,NA
ENSG00000260746.2,ENSG00000260746,KIF18BP1,NA
ENSG00000260747.1,ENSG00000260747,AC022968.1,NA
ENSG00000260750.7,ENSG00000260750,AC092720.1,NA
ENSG00000260751.2,ENSG00000260751,AC008870.2,NA
ENSG00000260757.1,ENSG00000260757,AC093520.1,NA
ENSG00000260762.1,ENSG00000260762,ACSM5P1,NA
ENSG00000260773.1,ENSG00000260773,AC055855.1,NA
ENSG00000260774.1,ENSG00000260774,AC021087.3,NA
ENSG00000260776.6,ENSG00000260776,AC104758.2,NA
ENSG00000260778.5,ENSG00000260778,AC009065.4,NA
ENSG00000260779.1,ENSG00000260779,AP001180.1,NA
ENSG00000260782.1,ENSG00000260782,AC007225.1,NA
ENSG00000260790.1,ENSG00000260790,AC092338.2,NA
ENSG00000260792.1,ENSG00000260792,LINC02280,NA
ENSG00000260793.2,ENSG00000260793,AC003102.1,NA
ENSG00000260796.1,ENSG00000260796,AC145285.3,NA
ENSG00000260802.1,ENSG00000260802,SERTM2,NA
ENSG00000260804.3,ENSG00000260804,LINC01963,NA
ENSG00000260805.2,ENSG00000260805,AC092803.1,NA
ENSG00000260806.1,ENSG00000260806,AL163051.1,NA
ENSG00000260807.7,ENSG00000260807,CEROX1,NA
ENSG00000260810.1,ENSG00000260810,AL135818.2,NA
ENSG00000260816.2,ENSG00000260816,AC027279.1,NA
ENSG00000260818.2,ENSG00000260818,UNGP1,NA
ENSG00000260828.1,ENSG00000260828,HMGB3P32,NA
ENSG00000260830.1,ENSG00000260830,AL135744.1,NA
ENSG00000260838.3,ENSG00000260838,AC022893.2,NA
ENSG00000260844.2,ENSG00000260844,AC055876.4,NA
ENSG00000260850.2,ENSG00000260850,AC007344.1,NA
ENSG00000260851.7,ENSG00000260851,AC010542.3,NA
ENSG00000260852.1,ENSG00000260852,FBXL19-AS1,NA
ENSG00000260853.2,ENSG00000260853,AC109460.2,NA
ENSG00000260855.1,ENSG00000260855,AL591848.3,NA
ENSG00000260868.1,ENSG00000260868,LINC01960,NA
ENSG00000260871.1,ENSG00000260871,AC093510.2,NA
ENSG00000260874.5,ENSG00000260874,AC106820.5,NA
ENSG00000260876.6,ENSG00000260876,LINC01229,NA
ENSG00000260877.2,ENSG00000260877,AP005233.2,NA
ENSG00000260884.1,ENSG00000260884,AC009120.3,NA
ENSG00000260886.2,ENSG00000260886,TAT-AS1,NA
ENSG00000260887.3,ENSG00000260887,CASC22,NA
ENSG00000260891.1,ENSG00000260891,AC020978.3,NA
ENSG00000260896.6,ENSG00000260896,ARLNC1,NA
ENSG00000260898.6,ENSG00000260898,ADPGK-AS1,NA
ENSG00000260902.1,ENSG00000260902,LINC02011,NA
ENSG00000260903.3,ENSG00000260903,XKR7,NA
ENSG00000260907.1,ENSG00000260907,AC015818.2,NA
ENSG00000260908.1,ENSG00000260908,AC009093.3,NA
ENSG00000260910.2,ENSG00000260910,LINC00565,NA
ENSG00000260911.2,ENSG00000260911,AC135050.3,NA
ENSG00000260912.1,ENSG00000260912,AL158206.1,NA
ENSG00000260916.7,ENSG00000260916,CCPG1,NA
ENSG00000260917.1,ENSG00000260917,AL158212.3,NA
ENSG00000260918.1,ENSG00000260918,AC107398.3,NA
ENSG00000260920.2,ENSG00000260920,AL031985.3,NA
ENSG00000260922.2,ENSG00000260922,AC009139.1,NA
ENSG00000260923.7,ENSG00000260923,LINC02193,NA
ENSG00000260924.2,ENSG00000260924,LINC01311,NA
ENSG00000260927.2,ENSG00000260927,AC009107.2,NA
ENSG00000260930.2,ENSG00000260930,LINC01416,NA
ENSG00000260932.1,ENSG00000260932,AC009119.2,NA
ENSG00000260941.1,ENSG00000260941,LINC00622,NA
ENSG00000260942.1,ENSG00000260942,CAPN10-DT,NA
ENSG00000260943.1,ENSG00000260943,LINC02555,NA
ENSG00000260947.1,ENSG00000260947,AL356489.2,NA
ENSG00000260948.1,ENSG00000260948,AL390195.2,NA
ENSG00000260949.1,ENSG00000260949,AP006545.1,NA
ENSG00000260953.1,ENSG00000260953,AC009093.4,NA
ENSG00000260954.1,ENSG00000260954,AL133297.1,NA
ENSG00000260955.2,ENSG00000260955,AC100821.2,NA
ENSG00000260963.2,ENSG00000260963,AC026462.3,NA
ENSG00000260971.4,ENSG00000260971,AC119674.1,NA
ENSG00000260973.1,ENSG00000260973,AC009021.2,NA
ENSG00000260988.1,ENSG00000260988,AC090260.1,NA
ENSG00000260989.1,ENSG00000260989,AL133297.2,NA
ENSG00000260992.1,ENSG00000260992,DOCK9-DT,NA
ENSG00000260996.1,ENSG00000260996,BX255925.1,NA
ENSG00000260997.1,ENSG00000260997,AC004847.1,NA
ENSG00000261000.1,ENSG00000261000,AC244034.2,NA
ENSG00000261002.5,ENSG00000261002,AC036103.1,NA
ENSG00000261008.7,ENSG00000261008,LINC01572,NA
ENSG00000261019.1,ENSG00000261019,AC010132.4,NA
ENSG00000261026.1,ENSG00000261026,AC105046.1,NA
